Instrument,Company Event Type,Date,year,ticker
ADBE.O,EarningsReleases,2000-12-06 21:00:00,2000,ADBE
ADBE.O,EarningsReleases,2000-12-14 21:00:00,2000,ADBE
ADBE.O,EarningsReleases,2001-01-16 21:00:00,2001,ADBE
ADBE.O,EarningsReleases,2001-02-28 21:00:00,2001,ADBE
ADBE.O,EarningsReleases,2001-03-15 21:00:00,2001,ADBE
ADBE.O,EarningsReleases,2001-05-02 20:00:00,2001,ADBE
ADBE.O,EarningsReleases,2001-06-14 20:00:00,2001,ADBE
ADBE.O,EarningsReleases,2001-06-20 20:00:00,2001,ADBE
ADBE.O,EarningsReleases,2001-07-19 20:00:00,2001,ADBE
ADBE.O,EarningsReleases,2001-08-29 20:00:00,2001,ADBE
ADBE.O,EarningsReleases,2001-09-19 12:00:00,2001,ADBE
ADBE.O,EarningsReleases,2001-10-17 20:00:00,2001,ADBE
ADBE.O,EarningsReleases,2001-11-15 21:00:00,2001,ADBE
ADBE.O,EarningsReleases,2001-12-13 21:00:00,2001,ADBE
ADBE.O,EarningsReleases,2002-01-16 21:00:00,2002,ADBE
ADBE.O,EarningsReleases,2002-02-27 12:00:00,2002,ADBE
ADBE.O,EarningsReleases,2002-03-14 21:00:00,2002,ADBE
ADBE.O,EarningsReleases,2002-04-24 20:00:00,2002,ADBE
ADBE.O,EarningsReleases,2002-06-13 20:00:00,2002,ADBE
ADBE.O,EarningsReleases,2002-07-17 20:00:00,2002,ADBE
ADBE.O,EarningsReleases,2002-09-12 20:00:00,2002,ADBE
ADBE.O,EarningsReleases,2002-10-16 20:00:00,2002,ADBE
ADBE.O,EarningsReleases,2002-12-12 21:00:00,2002,ADBE
ADBE.O,EarningsReleases,2003-01-22 21:00:00,2003,ADBE
ADBE.O,EarningsReleases,2003-03-13 21:00:00,2003,ADBE
ADBE.O,EarningsReleases,2003-04-30 23:00:00,2003,ADBE
ADBE.O,EarningsReleases,2003-06-12 20:00:00,2003,ADBE
ADBE.O,EarningsReleases,2003-07-23 20:00:00,2003,ADBE
ADBE.O,EarningsReleases,2003-09-10 20:00:00,2003,ADBE
ADBE.O,EarningsReleases,2003-10-22 20:00:00,2003,ADBE
ADBE.O,EarningsReleases,2003-12-11 21:00:00,2003,ADBE
ADBE.O,EarningsReleases,2004-01-21 21:00:00,2004,ADBE
ADBE.O,EarningsReleases,2004-03-18 21:00:00,2004,ADBE
ADBE.O,EarningsReleases,2004-04-28 20:00:00,2004,ADBE
ADBE.O,EarningsReleases,2004-06-17 20:00:00,2004,ADBE
ADBE.O,EarningsReleases,2004-07-28 20:00:00,2004,ADBE
ADBE.O,EarningsReleases,2004-09-20 20:00:00,2004,ADBE
ADBE.O,EarningsReleases,2004-10-20 20:00:00,2004,ADBE
ADBE.O,EarningsReleases,2004-12-16 21:00:00,2004,ADBE
ADBE.O,EarningsReleases,2005-01-19 21:00:00,2005,ADBE
ADBE.O,EarningsReleases,2005-03-17 21:00:00,2005,ADBE
ADBE.O,EarningsReleases,2005-05-03 20:00:00,2005,ADBE
ADBE.O,EarningsReleases,2005-06-16 20:00:00,2005,ADBE
ADBE.O,EarningsReleases,2005-07-20 20:00:00,2005,ADBE
ADBE.O,EarningsReleases,2005-09-15 20:00:00,2005,ADBE
ADBE.O,EarningsReleases,2005-10-24 20:00:00,2005,ADBE
ADBE.O,EarningsReleases,2005-12-15 21:00:00,2005,ADBE
ADBE.O,EarningsReleases,2006-03-22 21:00:00,2006,ADBE
ADBE.O,EarningsReleases,2006-06-15 20:00:00,2006,ADBE
ADBE.O,EarningsReleases,2006-09-14 20:00:00,2006,ADBE
ADBE.O,EarningsReleases,2006-12-14 21:00:00,2006,ADBE
ADBE.O,EarningsReleases,2007-03-20 20:00:00,2007,ADBE
ADBE.O,EarningsReleases,2007-06-14 20:00:00,2007,ADBE
ADBE.O,EarningsReleases,2007-09-17 20:00:00,2007,ADBE
ADBE.O,EarningsReleases,2007-12-17 21:00:00,2007,ADBE
ADBE.O,EarningsReleases,2008-03-18 12:00:00,2008,ADBE
ADBE.O,EarningsReleases,2008-06-16 12:00:00,2008,ADBE
ADBE.O,EarningsReleases,2008-09-16 12:00:00,2008,ADBE
ADBE.O,EarningsReleases,2008-12-16 12:00:00,2008,ADBE
ADBE.O,EarningsReleases,2008-12-16 12:00:00,2008,ADBE
ADBE.O,EarningsReleases,2009-03-04 21:00:00,2009,ADBE
ADBE.O,EarningsReleases,2009-03-17 20:00:00,2009,ADBE
ADBE.O,EarningsReleases,2009-06-16 20:00:00,2009,ADBE
ADBE.O,EarningsReleases,2009-09-15 20:00:00,2009,ADBE
ADBE.O,EarningsReleases,2009-12-15 21:00:00,2009,ADBE
ADBE.O,EarningsReleases,2010-03-23 20:00:00,2010,ADBE
ADBE.O,EarningsReleases,2010-06-22 20:00:00,2010,ADBE
ADBE.O,EarningsReleases,2010-09-21 20:00:00,2010,ADBE
ADBE.O,EarningsReleases,2010-12-20 21:00:00,2010,ADBE
ADBE.O,EarningsReleases,2011-03-22 12:00:00,2011,ADBE
ADBE.O,EarningsReleases,2011-06-21 12:00:00,2011,ADBE
ADBE.O,EarningsReleases,2011-09-20 20:00:00,2011,ADBE
ADBE.O,EarningsReleases,2011-12-15 21:00:00,2011,ADBE
ADBE.O,EarningsReleases,2012-03-19 20:00:00,2012,ADBE
ADBE.O,EarningsReleases,2012-06-19 20:00:00,2012,ADBE
ADBE.O,EarningsReleases,2012-09-19 20:00:00,2012,ADBE
ADBE.O,EarningsReleases,2012-12-13 21:00:00,2012,ADBE
ADBE.O,EarningsReleases,2013-03-19 20:00:00,2013,ADBE
ADBE.O,EarningsReleases,2013-06-18 20:00:00,2013,ADBE
ADBE.O,EarningsReleases,2013-09-17 20:00:00,2013,ADBE
ADBE.O,EarningsReleases,2013-12-12 21:00:00,2013,ADBE
ADBE.O,EarningsReleases,2014-03-18 20:00:00,2014,ADBE
ADBE.O,EarningsReleases,2014-06-17 20:00:00,2014,ADBE
ADBE.O,EarningsReleases,2014-09-16 20:00:00,2014,ADBE
ADBE.O,EarningsReleases,2014-12-11 21:00:00,2014,ADBE
ADBE.O,EarningsReleases,2015-03-17 20:00:00,2015,ADBE
ADBE.O,EarningsReleases,2015-06-16 20:00:00,2015,ADBE
ADBE.O,EarningsReleases,2015-09-17 20:00:00,2015,ADBE
ADBE.O,EarningsReleases,2015-12-10 21:00:00,2015,ADBE
ADBE.O,EarningsReleases,2016-03-17 20:00:00,2016,ADBE
ADBE.O,EarningsReleases,2016-06-21 20:00:00,2016,ADBE
ADBE.O,EarningsReleases,2016-09-20 20:00:00,2016,ADBE
ADBE.O,EarningsReleases,2016-12-15 21:00:00,2016,ADBE
ADBE.O,EarningsReleases,2017-03-16 20:00:00,2017,ADBE
ADBE.O,EarningsReleases,2017-06-20 20:00:00,2017,ADBE
ADBE.O,EarningsReleases,2017-09-19 20:00:00,2017,ADBE
ADBE.O,EarningsReleases,2017-12-14 21:00:00,2017,ADBE
ADBE.O,EarningsReleases,2018-03-15 20:00:00,2018,ADBE
ADBE.O,EarningsReleases,2018-06-14 20:05:00,2018,ADBE
ADBE.O,EarningsReleases,2018-09-13 20:05:00,2018,ADBE
ADBE.O,EarningsReleases,2018-12-13 21:05:00,2018,ADBE
ADBE.O,EarningsReleases,2019-03-14 20:05:00,2019,ADBE
ADBE.O,EarningsReleases,2019-06-18 20:05:00,2019,ADBE
ADBE.O,EarningsReleases,2019-09-17 20:05:00,2019,ADBE
ADBE.O,EarningsReleases,2019-12-12 21:05:00,2019,ADBE
ADBE.O,EarningsReleases,2020-03-12 20:05:00,2020,ADBE
ADBE.O,EarningsReleases,2020-06-11 20:05:00,2020,ADBE
ADBE.O,EarningsReleases,2020-09-15 20:05:00,2020,ADBE
ADBE.O,EarningsReleases,2020-12-10 13:00:04,2020,ADBE
ADBE.O,EarningsReleases,2021-03-23 20:05:00,2021,ADBE
ADBE.O,EarningsReleases,2021-06-17 20:05:00,2021,ADBE
ADBE.O,EarningsReleases,2021-09-21 20:05:00,2021,ADBE
ADBE.O,EarningsReleases,2021-12-16 13:05:00,2021,ADBE
ADBE.O,EarningsReleases,2022-03-22 20:05:00,2022,ADBE
ADBE.O,EarningsReleases,2022-06-16 20:05:00,2022,ADBE
ADBE.O,EarningsReleases,2022-09-15 12:00:02,2022,ADBE
ADBE.O,EarningsReleases,2022-12-15 21:00:00,2022,ADBE
ADBE.O,EarningsReleases,2023-03-15 20:05:00,2023,ADBE
ADBE.O,EarningsReleases,2023-06-15 20:05:00,2023,ADBE
ADBE.O,EarningsReleases,2023-09-14 20:05:00,2023,ADBE
ADBE.O,EarningsReleases,2023-12-13 21:05:00,2023,ADBE
ADBE.O,EarningsReleases,2024-03-14 20:05:00,2024,ADBE
ADBE.O,EarningsReleases,2024-06-13 20:05:00,2024,ADBE
ADBE.O,EarningsReleases,2024-09-12 20:05:00,2024,ADBE
ADBE.O,EarningsReleases,2024-12-11 21:05:00,2024,ADBE
AEE,EarningsReleases,2000-02-03 14:30:00,2000,AEE
AEE,EarningsReleases,2000-04-19 12:00:00,2000,AEE
AEE,EarningsReleases,2000-07-25 13:30:00,2000,AEE
AEE,EarningsReleases,2000-10-23 16:00:00,2000,AEE
AEE,EarningsReleases,2001-02-06 13:30:00,2001,AEE
AEE,EarningsReleases,2001-04-23 12:00:00,2001,AEE
AEE,EarningsReleases,2001-07-24 12:00:00,2001,AEE
AEE,EarningsReleases,2001-10-24 12:00:00,2001,AEE
AEE,EarningsReleases,2002-02-05 12:00:00,2002,AEE
AEE,EarningsReleases,2002-04-22 12:00:00,2002,AEE
AEE,EarningsReleases,2002-07-25 12:30:00,2002,AEE
AEE,EarningsReleases,2002-10-18 12:30:00,2002,AEE
AEE,EarningsReleases,2003-02-11 13:30:00,2003,AEE
AEE,EarningsReleases,2003-04-30 12:30:00,2003,AEE
AEE,EarningsReleases,2003-07-30 12:30:00,2003,AEE
AEE,EarningsReleases,2003-10-24 12:30:00,2003,AEE
AEE,EarningsReleases,2004-02-10 13:30:00,2004,AEE
AEE,EarningsReleases,2004-04-29 12:30:00,2004,AEE
AEE,EarningsReleases,2004-07-29 12:30:00,2004,AEE
AEE,EarningsReleases,2004-10-22 12:30:00,2004,AEE
AEE,EarningsReleases,2005-02-08 13:30:00,2005,AEE
AEE,EarningsReleases,2005-04-28 12:30:00,2005,AEE
AEE,EarningsReleases,2005-07-28 12:30:00,2005,AEE
AEE,EarningsReleases,2005-11-01 13:30:00,2005,AEE
AEE,EarningsReleases,2006-02-14 13:30:00,2006,AEE
AEE,EarningsReleases,2006-05-04 12:30:00,2006,AEE
AEE,EarningsReleases,2006-08-03 12:30:00,2006,AEE
AEE,EarningsReleases,2006-11-03 13:30:00,2006,AEE
AEE,EarningsReleases,2007-02-15 13:30:00,2007,AEE
AEE,EarningsReleases,2007-05-10 20:00:00,2007,AEE
AEE,EarningsReleases,2007-08-02 12:30:00,2007,AEE
AEE,EarningsReleases,2007-11-09 13:30:00,2007,AEE
AEE,EarningsReleases,2008-02-14 13:30:00,2008,AEE
AEE,EarningsReleases,2008-05-02 12:30:00,2008,AEE
AEE,EarningsReleases,2008-08-01 12:30:00,2008,AEE
AEE,EarningsReleases,2008-11-04 13:30:00,2008,AEE
AEE,EarningsReleases,2009-02-13 21:00:00,2009,AEE
AEE,EarningsReleases,2009-05-01 12:30:00,2009,AEE
AEE,EarningsReleases,2009-08-06 12:30:00,2009,AEE
AEE,EarningsReleases,2009-10-30 12:30:00,2009,AEE
AEE,EarningsReleases,2010-02-18 13:30:00,2010,AEE
AEE,EarningsReleases,2010-05-05 12:30:00,2010,AEE
AEE,EarningsReleases,2010-08-05 12:30:00,2010,AEE
AEE,EarningsReleases,2010-10-29 12:30:00,2010,AEE
AEE,EarningsReleases,2011-02-22 13:30:00,2011,AEE
AEE,EarningsReleases,2011-05-05 12:30:00,2011,AEE
AEE,EarningsReleases,2011-08-04 12:30:00,2011,AEE
AEE,EarningsReleases,2011-11-04 12:30:00,2011,AEE
AEE,EarningsReleases,2012-02-23 13:30:00,2012,AEE
AEE,EarningsReleases,2012-05-04 12:00:00,2012,AEE
AEE,EarningsReleases,2012-08-02 12:30:00,2012,AEE
AEE,EarningsReleases,2012-11-09 13:30:00,2012,AEE
AEE,EarningsReleases,2013-02-20 13:30:00,2013,AEE
AEE,EarningsReleases,2013-05-02 12:30:00,2013,AEE
AEE,EarningsReleases,2013-08-01 12:30:00,2013,AEE
AEE,EarningsReleases,2013-11-07 13:30:00,2013,AEE
AEE,EarningsReleases,2014-02-21 13:30:00,2014,AEE
AEE,EarningsReleases,2014-05-08 12:30:00,2014,AEE
AEE,EarningsReleases,2014-08-05 12:30:00,2014,AEE
AEE,EarningsReleases,2014-11-06 13:30:00,2014,AEE
AEE,EarningsReleases,2015-02-25 13:30:00,2015,AEE
AEE,EarningsReleases,2015-05-07 12:30:00,2015,AEE
AEE,EarningsReleases,2015-07-31 12:30:00,2015,AEE
AEE,EarningsReleases,2015-11-06 13:30:00,2015,AEE
AEE,EarningsReleases,2016-02-19 13:30:00,2016,AEE
AEE,EarningsReleases,2016-05-10 20:00:00,2016,AEE
AEE,EarningsReleases,2016-08-05 20:00:00,2016,AEE
AEE,EarningsReleases,2016-11-04 20:00:00,2016,AEE
AEE,EarningsReleases,2017-02-16 13:30:00,2017,AEE
AEE,EarningsReleases,2017-05-04 12:30:00,2017,AEE
AEE,EarningsReleases,2017-08-04 12:30:00,2017,AEE
AEE,EarningsReleases,2017-11-03 12:30:00,2017,AEE
AEE,EarningsReleases,2018-02-16 13:30:00,2018,AEE
AEE,EarningsReleases,2018-05-09 11:59:04,2018,AEE
AEE,EarningsReleases,2018-08-03 11:59:02,2018,AEE
AEE,EarningsReleases,2018-10-31 11:59:03,2018,AEE
AEE,EarningsReleases,2019-02-14 12:59:03,2019,AEE
AEE,EarningsReleases,2019-05-09 11:59:03,2019,AEE
AEE,EarningsReleases,2019-08-02 11:59:03,2019,AEE
AEE,EarningsReleases,2019-11-08 12:29:03,2019,AEE
AEE,EarningsReleases,2020-02-26 12:29:03,2020,AEE
AEE,EarningsReleases,2020-05-11 20:15:11,2020,AEE
AEE,EarningsReleases,2020-08-06 20:15:15,2020,AEE
AEE,EarningsReleases,2020-11-04 22:00:08,2020,AEE
AEE,EarningsReleases,2021-02-18 22:30:03,2021,AEE
AEE,EarningsReleases,2021-05-10 21:09:56,2021,AEE
AEE,EarningsReleases,2021-08-05 21:00:06,2021,AEE
AEE,EarningsReleases,2021-11-03 20:30:06,2021,AEE
AEE,EarningsReleases,2022-02-17 21:30:05,2022,AEE
AEE,EarningsReleases,2022-05-05 21:00:10,2022,AEE
AEE,EarningsReleases,2022-08-04 20:30:11,2022,AEE
AEE,EarningsReleases,2022-11-03 20:30:10,2022,AEE
AEE,EarningsReleases,2023-02-15 21:30:09,2023,AEE
AEE,EarningsReleases,2023-05-04 20:30:05,2023,AEE
AEE,EarningsReleases,2023-08-02 20:30:11,2023,AEE
AEE,EarningsReleases,2023-11-08 21:30:05,2023,AEE
AEE,EarningsReleases,2024-02-22 21:30:06,2024,AEE
AEE,EarningsReleases,2024-05-02 21:00:05,2024,AEE
AEE,EarningsReleases,2024-08-01 20:30:09,2024,AEE
AEE,EarningsReleases,2024-11-06 21:30:11,2024,AEE
ADI.O,EarningsReleases,2000-05-17 13:30:00,2000,ADI
ADI.O,EarningsReleases,2000-08-15 20:00:00,2000,ADI
ADI.O,EarningsReleases,2000-11-14 21:00:00,2000,ADI
ADI.O,EarningsReleases,2001-02-15 21:00:00,2001,ADI
ADI.O,EarningsReleases,2001-05-17 20:00:00,2001,ADI
ADI.O,EarningsReleases,2001-08-16 20:00:00,2001,ADI
ADI.O,EarningsReleases,2001-11-20 12:00:00,2001,ADI
ADI.O,EarningsReleases,2002-02-14 21:00:00,2002,ADI
ADI.O,EarningsReleases,2002-05-16 20:00:00,2002,ADI
ADI.O,EarningsReleases,2002-08-15 20:00:00,2002,ADI
ADI.O,EarningsReleases,2002-11-19 21:00:00,2002,ADI
ADI.O,EarningsReleases,2003-02-13 21:00:00,2003,ADI
ADI.O,EarningsReleases,2003-05-14 20:00:00,2003,ADI
ADI.O,EarningsReleases,2003-08-14 20:00:00,2003,ADI
ADI.O,EarningsReleases,2003-11-18 21:00:00,2003,ADI
ADI.O,EarningsReleases,2004-02-12 21:00:00,2004,ADI
ADI.O,EarningsReleases,2004-05-13 20:00:00,2004,ADI
ADI.O,EarningsReleases,2004-08-12 20:00:00,2004,ADI
ADI.O,EarningsReleases,2004-11-23 21:00:00,2004,ADI
ADI.O,EarningsReleases,2005-02-10 21:00:00,2005,ADI
ADI.O,EarningsReleases,2005-05-12 12:00:00,2005,ADI
ADI.O,EarningsReleases,2005-08-11 20:00:00,2005,ADI
ADI.O,EarningsReleases,2005-11-15 21:00:00,2005,ADI
ADI.O,EarningsReleases,2006-02-09 21:00:00,2006,ADI
ADI.O,EarningsReleases,2006-05-11 20:00:00,2006,ADI
ADI.O,EarningsReleases,2006-08-10 20:00:00,2006,ADI
ADI.O,EarningsReleases,2006-11-14 21:00:00,2006,ADI
ADI.O,EarningsReleases,2007-02-21 21:00:00,2007,ADI
ADI.O,EarningsReleases,2007-05-22 20:00:00,2007,ADI
ADI.O,EarningsReleases,2007-08-21 20:00:00,2007,ADI
ADI.O,EarningsReleases,2007-11-27 21:00:00,2007,ADI
ADI.O,EarningsReleases,2008-02-20 21:00:00,2008,ADI
ADI.O,EarningsReleases,2008-05-20 20:00:00,2008,ADI
ADI.O,EarningsReleases,2008-08-19 20:00:00,2008,ADI
ADI.O,EarningsReleases,2008-11-24 21:00:00,2008,ADI
ADI.O,EarningsReleases,2009-02-18 21:00:00,2009,ADI
ADI.O,EarningsReleases,2009-05-19 20:00:00,2009,ADI
ADI.O,EarningsReleases,2009-08-18 20:00:00,2009,ADI
ADI.O,EarningsReleases,2009-11-23 21:00:00,2009,ADI
ADI.O,EarningsReleases,2010-02-17 21:00:00,2010,ADI
ADI.O,EarningsReleases,2010-05-18 20:00:00,2010,ADI
ADI.O,EarningsReleases,2010-08-17 20:00:00,2010,ADI
ADI.O,EarningsReleases,2010-11-22 21:00:00,2010,ADI
ADI.O,EarningsReleases,2011-02-15 21:00:00,2011,ADI
ADI.O,EarningsReleases,2011-05-17 20:00:00,2011,ADI
ADI.O,EarningsReleases,2011-08-16 20:00:00,2011,ADI
ADI.O,EarningsReleases,2011-11-21 21:00:00,2011,ADI
ADI.O,EarningsReleases,2012-02-22 21:00:00,2012,ADI
ADI.O,EarningsReleases,2012-05-22 20:00:00,2012,ADI
ADI.O,EarningsReleases,2012-08-21 20:00:00,2012,ADI
ADI.O,EarningsReleases,2012-11-27 21:00:00,2012,ADI
ADI.O,EarningsReleases,2013-02-19 21:00:00,2013,ADI
ADI.O,EarningsReleases,2013-05-21 20:00:00,2013,ADI
ADI.O,EarningsReleases,2013-08-20 20:00:00,2013,ADI
ADI.O,EarningsReleases,2013-11-26 21:00:00,2013,ADI
ADI.O,EarningsReleases,2014-02-18 21:00:00,2014,ADI
ADI.O,EarningsReleases,2014-05-20 20:00:00,2014,ADI
ADI.O,EarningsReleases,2014-08-26 20:00:00,2014,ADI
ADI.O,EarningsReleases,2014-11-25 21:00:00,2014,ADI
ADI.O,EarningsReleases,2015-02-17 21:00:00,2015,ADI
ADI.O,EarningsReleases,2015-05-19 20:00:00,2015,ADI
ADI.O,EarningsReleases,2015-08-18 20:00:00,2015,ADI
ADI.O,EarningsReleases,2015-11-24 13:00:00,2015,ADI
ADI.O,EarningsReleases,2016-02-17 13:00:00,2016,ADI
ADI.O,EarningsReleases,2016-05-18 12:00:00,2016,ADI
ADI.O,EarningsReleases,2016-08-17 12:00:00,2016,ADI
ADI.O,EarningsReleases,2016-11-22 13:00:00,2016,ADI
ADI.O,EarningsReleases,2017-02-15 13:00:00,2017,ADI
ADI.O,EarningsReleases,2017-05-31 12:00:00,2017,ADI
ADI.O,EarningsReleases,2017-08-30 12:00:00,2017,ADI
ADI.O,EarningsReleases,2017-11-21 13:00:00,2017,ADI
ADI.O,EarningsReleases,2018-02-28 13:00:00,2018,ADI
ADI.O,EarningsReleases,2018-05-30 12:00:00,2018,ADI
ADI.O,EarningsReleases,2018-08-22 12:00:00,2018,ADI
ADI.O,EarningsReleases,2018-11-20 13:00:00,2018,ADI
ADI.O,EarningsReleases,2019-02-20 13:00:00,2019,ADI
ADI.O,EarningsReleases,2019-05-22 12:00:00,2019,ADI
ADI.O,EarningsReleases,2019-08-21 12:00:00,2019,ADI
ADI.O,EarningsReleases,2019-11-26 13:00:00,2019,ADI
ADI.O,EarningsReleases,2020-02-19 13:00:00,2020,ADI
ADI.O,EarningsReleases,2020-05-20 12:00:00,2020,ADI
ADI.O,EarningsReleases,2020-08-19 12:00:01,2020,ADI
ADI.O,EarningsReleases,2020-11-24 13:00:01,2020,ADI
ADI.O,EarningsReleases,2021-02-17 13:00:00,2021,ADI
ADI.O,EarningsReleases,2021-05-19 11:00:00,2021,ADI
ADI.O,EarningsReleases,2021-08-18 11:00:00,2021,ADI
ADI.O,EarningsReleases,2021-11-23 12:00:00,2021,ADI
ADI.O,EarningsReleases,2022-02-16 12:00:00,2022,ADI
ADI.O,EarningsReleases,2022-05-18 11:00:00,2022,ADI
ADI.O,EarningsReleases,2022-08-17 11:00:00,2022,ADI
ADI.O,EarningsReleases,2022-11-22 12:00:00,2022,ADI
ADI.O,EarningsReleases,2023-02-15 12:00:00,2023,ADI
ADI.O,EarningsReleases,2023-05-24 11:00:00,2023,ADI
ADI.O,EarningsReleases,2023-08-23 11:00:00,2023,ADI
ADI.O,EarningsReleases,2023-11-21 12:00:00,2023,ADI
ADI.O,EarningsReleases,2024-02-21 12:00:00,2024,ADI
ADI.O,EarningsReleases,2024-05-22 11:00:00,2024,ADI
ADI.O,EarningsReleases,2024-08-21 11:00:00,2024,ADI
ADI.O,EarningsReleases,2024-11-26 12:00:00,2024,ADI
ADP.O,EarningsReleases,2000-01-18 12:00:00,2000,ADP
ADP.O,EarningsReleases,2000-01-26 21:15:00,2000,ADP
ADP.O,EarningsReleases,2000-04-18 12:00:00,2000,ADP
ADP.O,EarningsReleases,2000-04-26 20:00:00,2000,ADP
ADP.O,EarningsReleases,2000-08-01 20:00:00,2000,ADP
ADP.O,EarningsReleases,2000-08-14 12:00:00,2000,ADP
ADP.O,EarningsReleases,2000-10-13 12:00:00,2000,ADP
ADP.O,EarningsReleases,2000-10-25 21:00:00,2000,ADP
ADP.O,EarningsReleases,2001-01-17 13:30:00,2001,ADP
ADP.O,EarningsReleases,2001-01-31 21:00:00,2001,ADP
ADP.O,EarningsReleases,2001-04-16 12:30:00,2001,ADP
ADP.O,EarningsReleases,2001-04-25 20:00:00,2001,ADP
ADP.O,EarningsReleases,2001-08-02 20:00:00,2001,ADP
ADP.O,EarningsReleases,2001-08-13 12:00:00,2001,ADP
ADP.O,EarningsReleases,2001-10-17 12:00:00,2001,ADP
ADP.O,EarningsReleases,2001-10-30 21:00:00,2001,ADP
ADP.O,EarningsReleases,2002-01-17 12:00:00,2002,ADP
ADP.O,EarningsReleases,2002-01-30 21:00:00,2002,ADP
ADP.O,EarningsReleases,2002-04-15 12:00:00,2002,ADP
ADP.O,EarningsReleases,2002-04-24 20:00:00,2002,ADP
ADP.O,EarningsReleases,2002-07-17 20:00:00,2002,ADP
ADP.O,EarningsReleases,2002-08-07 20:00:00,2002,ADP
ADP.O,EarningsReleases,2002-10-17 12:00:00,2002,ADP
ADP.O,EarningsReleases,2002-10-30 21:00:00,2002,ADP
ADP.O,EarningsReleases,2003-01-15 12:00:00,2003,ADP
ADP.O,EarningsReleases,2003-01-29 21:00:00,2003,ADP
ADP.O,EarningsReleases,2003-04-17 12:00:00,2003,ADP
ADP.O,EarningsReleases,2003-04-30 20:00:00,2003,ADP
ADP.O,EarningsReleases,2003-07-29 12:30:00,2003,ADP
ADP.O,EarningsReleases,2003-08-06 12:00:00,2003,ADP
ADP.O,EarningsReleases,2003-10-17 12:30:00,2003,ADP
ADP.O,EarningsReleases,2004-01-22 13:30:00,2004,ADP
ADP.O,EarningsReleases,2004-04-22 12:30:00,2004,ADP
ADP.O,EarningsReleases,2004-07-27 12:30:00,2004,ADP
ADP.O,EarningsReleases,2004-10-25 12:30:00,2004,ADP
ADP.O,EarningsReleases,2005-01-21 13:30:00,2005,ADP
ADP.O,EarningsReleases,2005-04-21 12:30:00,2005,ADP
ADP.O,EarningsReleases,2005-07-26 12:30:00,2005,ADP
ADP.O,EarningsReleases,2005-10-26 12:30:00,2005,ADP
ADP.O,EarningsReleases,2006-01-25 13:30:00,2006,ADP
ADP.O,EarningsReleases,2006-04-28 12:30:00,2006,ADP
ADP.O,EarningsReleases,2006-08-02 12:30:00,2006,ADP
ADP.O,EarningsReleases,2006-10-31 13:30:00,2006,ADP
ADP.O,EarningsReleases,2007-02-06 13:30:00,2007,ADP
ADP.O,EarningsReleases,2007-05-01 12:30:00,2007,ADP
ADP.O,EarningsReleases,2007-07-31 12:30:00,2007,ADP
ADP.O,EarningsReleases,2007-10-30 12:30:00,2007,ADP
ADP.O,EarningsReleases,2008-02-01 13:30:00,2008,ADP
ADP.O,EarningsReleases,2008-05-01 20:00:00,2008,ADP
ADP.O,EarningsReleases,2008-07-31 12:30:00,2008,ADP
ADP.O,EarningsReleases,2008-11-03 21:00:00,2008,ADP
ADP.O,EarningsReleases,2009-02-03 13:30:00,2009,ADP
ADP.O,EarningsReleases,2009-05-05 12:30:00,2009,ADP
ADP.O,EarningsReleases,2009-07-30 12:30:00,2009,ADP
ADP.O,EarningsReleases,2009-11-04 13:30:00,2009,ADP
ADP.O,EarningsReleases,2010-02-02 13:30:00,2010,ADP
ADP.O,EarningsReleases,2010-04-27 12:30:00,2010,ADP
ADP.O,EarningsReleases,2010-07-29 12:30:00,2010,ADP
ADP.O,EarningsReleases,2010-10-27 12:30:00,2010,ADP
ADP.O,EarningsReleases,2011-01-26 13:30:00,2011,ADP
ADP.O,EarningsReleases,2011-05-02 20:00:00,2011,ADP
ADP.O,EarningsReleases,2011-07-28 12:30:00,2011,ADP
ADP.O,EarningsReleases,2011-10-26 12:30:00,2011,ADP
ADP.O,EarningsReleases,2012-01-25 13:30:00,2012,ADP
ADP.O,EarningsReleases,2012-05-01 12:30:00,2012,ADP
ADP.O,EarningsReleases,2012-08-01 12:30:00,2012,ADP
ADP.O,EarningsReleases,2012-11-01 12:30:00,2012,ADP
ADP.O,EarningsReleases,2013-02-05 13:30:00,2013,ADP
ADP.O,EarningsReleases,2013-05-03 12:30:00,2013,ADP
ADP.O,EarningsReleases,2013-08-01 12:30:00,2013,ADP
ADP.O,EarningsReleases,2013-10-30 12:30:00,2013,ADP
ADP.O,EarningsReleases,2014-02-05 13:30:00,2014,ADP
ADP.O,EarningsReleases,2014-04-30 12:30:00,2014,ADP
ADP.O,EarningsReleases,2014-07-31 12:30:00,2014,ADP
ADP.O,EarningsReleases,2014-10-29 12:30:00,2014,ADP
ADP.O,EarningsReleases,2015-02-04 13:30:00,2015,ADP
ADP.O,EarningsReleases,2015-04-30 12:30:00,2015,ADP
ADP.O,EarningsReleases,2015-07-30 12:30:00,2015,ADP
ADP.O,EarningsReleases,2015-10-28 12:30:00,2015,ADP
ADP.O,EarningsReleases,2016-02-03 13:30:00,2016,ADP
ADP.O,EarningsReleases,2016-04-28 12:30:00,2016,ADP
ADP.O,EarningsReleases,2016-07-28 12:30:00,2016,ADP
ADP.O,EarningsReleases,2016-11-02 12:30:00,2016,ADP
ADP.O,EarningsReleases,2017-02-01 13:30:00,2017,ADP
ADP.O,EarningsReleases,2017-05-03 12:30:00,2017,ADP
